"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Volume","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"EICHERMOT","EQ","15-May-2015","      18176.15","      18177.00","      18794.85","      18177.00","      18666.60","      18722.00","      18592.97","     150616","          2800398306.25","      33375","      66726","         44.30"
"EICHERMOT","EQ","18-May-2015","      18722.00","      18724.30","      19155.00","      18295.00","      18675.00","      18597.75","      18642.24","     162657","          3032291516.95","      38846","      79270","         48.73"
"EICHERMOT","EQ","19-May-2015","      18597.75","      18615.00","      18859.65","      18076.00","      18136.00","      18251.50","      18445.40","     104516","          1927839258.60","      21806","      47199","         45.16"
"EICHERMOT","EQ","20-May-2015","      18251.50","      18229.00","      18617.00","      18103.90","      18540.00","      18528.50","      18362.85","     105092","          1929789084.90","      21483","      47821","         45.50"
"EICHERMOT","EQ","21-May-2015","      18528.50","      18500.00","      18530.00","      18306.00","      18415.60","      18413.30","      18413.16","      43124","           794049106.30","      10646","      22581","         52.36"
"EICHERMOT","EQ","22-May-2015","      18413.30","      18400.00","      18730.00","      18382.80","      18660.00","      18696.75","      18569.17","      69903","          1298040390.40","      17631","      46027","         65.84"
"EICHERMOT","EQ","25-May-2015","      18696.75","      18600.00","      19545.00","      18500.10","      19164.95","      19173.40","      19157.62","     177790","          3406033589.90","      38365","      74946","         42.15"
"EICHERMOT","EQ","26-May-2015","      19173.40","      19100.00","      19385.00","      18816.35","      19020.00","      18909.30","      19064.18","     198663","          3787348016.80","      46834","     126537","         63.69"
"EICHERMOT","EQ","27-May-2015","      18909.30","      18869.60","      18869.60","      18051.05","      18321.05","      18363.05","      18426.67","     193444","          3564528239.50","      45550","     121016","         62.56"
"EICHERMOT","EQ","28-May-2015","      18363.05","      18380.00","      18600.00","      17795.00","      18000.00","      17986.20","      18037.69","     191536","          3454866369.55","      28652","     107112","         55.92"
